customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,phone_service,has_phone,internet_service,has_internet,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,has_churned,tenure,start_date,avg_monthly_charges,contract_type,phone_service,internet_service,service_type
0207-MDKNV,Male,FALSE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,1,Credit card (automatic),$19.80,$576.65,No,FALSE,29,2019-02-24,$19.88,1 Year,One Line,No Internet Service,phone_only
0208-BPQEJ,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$84.80,$371.90,Yes,TRUE,4,2021-03-26,$92.98,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0212-ISBBF,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$85.85,$167.30,Yes,TRUE,1,2021-06-25,$167.30,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0214-JHPFW,Male,FALSE,0,No,Yes,2,1,TRUE,0,FALSE,FALSE,1,Bank transfer (automatic),$19.95,$219.50,No,FALSE,11,2020-08-25,$19.95,1 Year,One Line,No Internet Service,phone_only
0215-BQKGS,Male,FALSE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$75.35,$273.40,No,FALSE,3,2021-04-25,$91.13,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0218-QNVAS,Male,FALSE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Credit card (automatic),$48.80,"$2,555.05",No,FALSE,52,2017-03-27,$49.14,Month-to-Month,No Phone Service,DSL,internet_only
0219-QAERP,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Electronic check,$47.15,$223.15,Yes,TRUE,4,2021-03-26,$55.79,Month-to-Month,Two or More Lines,DSL,phone_and_internet
0219-YTZUE,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Mailed check,$20.15,$165.50,No,FALSE,8,2020-11-24,$20.69,2 Year,One Line,No Internet Service,phone_only
0220-EBGCE,Female,TRUE,1,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$44.30,$89.30,No,FALSE,2,2021-05-26,$44.65,Month-to-Month,One Line,DSL,phone_and_internet
0221-NAUXK,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$84.30,$235.05,No,FALSE,2,2021-05-26,$117.53,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0221-WMXNQ,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Electronic check,$59.55,"$1,144.60",No,FALSE,19,2019-12-26,$60.24,Month-to-Month,Two or More Lines,DSL,phone_and_internet
0222-CNVPT,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$69.65,"$4,908.25",No,FALSE,70,2015-09-26,$70.12,2 Year,Two or More Lines,DSL,phone_and_internet
0224-HJAPT,Male,FALSE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,1,Bank transfer (automatic),$36.10,"$2,298.90",No,FALSE,63,2016-04-26,$36.49,1 Year,No Phone Service,DSL,internet_only
0224-NIJLP,Male,FALSE,0,Yes,No,1,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$56.60,"$3,789.20",No,FALSE,66,2016-01-26,$57.41,2 Year,No Phone Service,DSL,internet_only
0224-RLWWD,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$75.90,$75.90,Yes,TRUE,1,2021-06-25,$75.90,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0225-ZORZP,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$79.20,"$4,765.00",No,FALSE,60,2016-07-27,$79.42,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
0228-MAUWC,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,1,Credit card (automatic),$45.00,"$2,196.30",No,FALSE,48,2017-07-27,$45.76,1 Year,No Phone Service,DSL,internet_only
0229-LFJAF,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$85.55,$85.55,Yes,TRUE,1,2021-06-25,$85.55,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0230-UBYPQ,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$93.35,"$1,444.65",Yes,TRUE,15,2020-04-25,$96.31,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0230-WEQUW,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$109.65,"$5,405.80",No,FALSE,49,2017-06-26,$110.32,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0231-LXVAP,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$89.70,"$6,339.30",No,FALSE,70,2015-09-26,$90.56,2 Year,Two or More Lines,DSL,phone_and_internet
0233-FTHAV,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Mailed check,$84.25,"$3,847.60",No,FALSE,45,2017-10-26,$85.50,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0234-TEVTT,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$92.65,"$6,733.00",No,FALSE,72,2015-07-28,$93.51,2 Year,Two or More Lines,DSL,phone_and_internet
0235-KGSLC,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.70,$19.70,No,FALSE,1,2021-06-25,$19.70,Month-to-Month,One Line,No Internet Service,phone_only
0236-HFWSV,Female,TRUE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Electronic check,$50.10,$50.10,No,FALSE,1,2021-06-25,$50.10,Month-to-Month,Two or More Lines,DSL,phone_and_internet
0237-YFUTL,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$92.45,"$6,140.85",No,FALSE,66,2016-01-26,$93.04,2 Year,One Line,Fiber Optic,phone_and_internet
0238-WHBIQ,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Electronic check,$79.65,"$3,870.30",No,FALSE,48,2017-07-27,$80.63,2 Year,Two or More Lines,DSL,phone_and_internet
0239-OXEXL,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,2,Electronic check,$109.90,"$7,624.20",No,FALSE,69,2015-10-27,$110.50,2 Year,One Line,Fiber Optic,phone_and_internet
0244-LGNFY,Male,FALSE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,1,Credit card (automatic),$81.40,"$4,354.45",No,FALSE,53,2017-02-24,$82.16,1 Year,Two or More Lines,DSL,phone_and_internet
0247-SLUJI,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,1,Credit card (automatic),$50.55,"$3,431.75",No,FALSE,67,2015-12-27,$51.22,1 Year,One Line,DSL,phone_and_internet
0248-IPDFW,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Electronic check,$81.05,"$2,227.10",Yes,TRUE,27,2019-04-26,$82.49,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0248-PGHBZ,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$62.45,"$2,045.55",No,FALSE,32,2018-11-25,$63.92,Month-to-Month,Two or More Lines,DSL,phone_and_internet
0253-ZTEOB,Female,TRUE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$75.20,"$1,929.35",Yes,TRUE,25,2019-06-26,$77.17,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0254-FNMCI,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$90.40,$268.45,No,FALSE,2,2021-05-26,$134.23,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0254-KCJGT,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$85.65,$181.50,Yes,TRUE,2,2021-05-26,$90.75,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0254-WWRKD,Female,TRUE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,0,Mailed check,$72.90,$651.40,Yes,TRUE,8,2020-11-24,$81.43,Month-to-Month,One Line,DSL,phone_and_internet
0256-LTHVJ,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$70.50,"$3,486.65",No,FALSE,49,2017-06-26,$71.16,2 Year,Two or More Lines,DSL,phone_and_internet
0257-KXZGU,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.10,"$1,389.60",No,FALSE,69,2015-10-27,$20.14,2 Year,One Line,No Internet Service,phone_only
0257-ZESQC,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.90,"$2,303.35",Yes,TRUE,30,2019-01-25,$76.78,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0258-NOKBL,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$100.70,"$1,522.70",No,FALSE,15,2020-04-25,$101.51,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0259-GBZSH,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$105.65,"$6,717.90",No,FALSE,63,2016-04-26,$106.63,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
0260-ZDLGK,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$114.30,"$8,058.55",No,FALSE,70,2015-09-26,$115.12,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
0263-FJTQO,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Electronic check,$19.75,$58.85,Yes,TRUE,2,2021-05-26,$29.43,Month-to-Month,One Line,No Internet Service,phone_only
0264-CNITK,Male,FALSE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,1,Mailed check,$24.35,$538.50,No,FALSE,22,2019-09-25,$24.48,1 Year,Two or More Lines,No Internet Service,phone_only
0265-EDXBD,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$69.85,"$5,102.35",No,FALSE,73,2015-06-27,$69.90,2 Year,Two or More Lines,DSL,phone_and_internet
0265-PSUAE,Male,FALSE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,0,Mailed check,$58.85,$465.70,No,FALSE,7,2020-12-25,$66.53,Month-to-Month,No Phone Service,DSL,internet_only
0266-CLZKZ,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Electronic check,$54.40,$475.10,No,FALSE,8,2020-11-24,$59.39,Month-to-Month,One Line,DSL,phone_and_internet
0266-GMEAO,Male,FALSE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$50.55,"$3,364.55",No,FALSE,66,2016-01-26,$50.98,2 Year,No Phone Service,DSL,internet_only
0268-QKIWO,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$21.05,$113.85,Yes,TRUE,5,2021-02-23,$22.77,Month-to-Month,One Line,No Internet Service,phone_only
0269-XFESX,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$103.70,"$5,036.30",Yes,TRUE,48,2017-07-27,$104.92,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0270-THENM,Male,FALSE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$19.95,"$1,234.80",No,FALSE,61,2016-06-26,$20.24,2 Year,One Line,No Internet Service,phone_only
0274-JKUJR,Female,TRUE,1,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,0,Mailed check,$29.30,$355.90,No,FALSE,12,2020-07-26,$29.66,Month-to-Month,No Phone Service,DSL,internet_only
0277-BKSQP,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$54.75,"$1,510.30",No,FALSE,27,2019-04-26,$55.94,Month-to-Month,One Line,DSL,phone_and_internet
0277-ORXQS,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$60.55,"$1,982.60",No,FALSE,32,2018-11-25,$61.96,Month-to-Month,One Line,DSL,phone_and_internet
0278-YXOOG,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Electronic check,$86.20,"$4,524.05",No,FALSE,52,2017-03-27,$87.00,Month-to-Month,Two or More Lines,DSL,phone_and_internet
0280-XJGEX,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$95.45,$95.45,Yes,TRUE,1,2021-06-25,$95.45,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0281-CNTZX,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$63.95,$318.10,No,FALSE,4,2021-03-26,$79.53,Month-to-Month,One Line,DSL,phone_and_internet
0282-NVSJS,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$65.35,"$1,231.85",No,FALSE,18,2020-01-25,$68.44,1 Year,One Line,DSL,phone_and_internet
0285-INHLN,Male,FALSE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Mailed check,$50.20,"$2,554.00",No,FALSE,50,2017-05-27,$51.08,2 Year,No Phone Service,DSL,internet_only
0289-IVARM,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$63.80,"$4,684.30",No,FALSE,73,2015-06-27,$64.17,2 Year,No Phone Service,DSL,internet_only
0292-WEGCH,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.05,$614.45,No,FALSE,30,2019-01-25,$20.48,2 Year,One Line,No Internet Service,phone_only
0295-PPHDO,Female,TRUE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$101.15,$842.90,Yes,TRUE,8,2020-11-24,$105.36,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0295-QVKPB,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,1,Mailed check,$65.00,"$2,531.80",No,FALSE,38,2018-05-27,$66.63,1 Year,Two or More Lines,DSL,phone_and_internet
0297-RBCSG,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.25,$86.05,No,FALSE,4,2021-03-26,$21.51,Month-to-Month,One Line,No Internet Service,phone_only
0298-XACET,Female,TRUE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,1,Mailed check,$36.05,$402.60,No,FALSE,11,2020-08-25,$36.60,1 Year,No Phone Service,DSL,internet_only
0301-FIDRB,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$96.10,$453.40,Yes,TRUE,4,2021-03-26,$113.35,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0301-KOBTQ,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,1,Mailed check,$19.05,$326.65,No,FALSE,17,2020-02-24,$19.21,1 Year,One Line,No Internet Service,phone_only
0302-JOIVN,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$105.75,"$7,382.85",No,FALSE,69,2015-10-27,$107.00,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
0303-UNCIP,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,1,Credit card (automatic),$40.40,$422.60,No,FALSE,10,2020-09-24,$42.26,1 Year,No Phone Service,DSL,internet_only
0303-WMMRN,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Electronic check,$99.15,"$6,010.05",Yes,TRUE,60,2016-07-27,$100.17,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0305-SQECB,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$84.80,"$6,046.10",No,FALSE,71,2015-08-27,$85.16,1 Year,One Line,DSL,phone_and_internet
0306-JAELE,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.85,$178.80,No,FALSE,9,2020-10-25,$19.87,Month-to-Month,One Line,No Internet Service,phone_only
0307-BCOPK,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$49.45,$314.60,No,FALSE,6,2021-01-24,$52.43,Month-to-Month,One Line,DSL,phone_and_internet
0308-GIQJT,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$88.80,"$2,274.35",Yes,TRUE,25,2019-06-26,$90.97,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0308-IVGOK,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$55.15,$322.90,No,FALSE,5,2021-02-23,$64.58,Month-to-Month,One Line,DSL,phone_and_internet
0310-MVLET,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$84.80,$888.75,No,FALSE,10,2020-09-24,$88.88,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0310-SUCIN,Male,FALSE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$80.55,$80.55,Yes,TRUE,1,2021-06-25,$80.55,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0310-VQXAM,Female,TRUE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.15,$973.35,No,FALSE,48,2017-07-27,$20.28,2 Year,One Line,No Internet Service,phone_only
0311-QYWSS,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$58.70,$168.60,No,FALSE,2,2021-05-26,$84.30,Month-to-Month,One Line,DSL,phone_and_internet
0311-UNPFF,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,2,Mailed check,$99.50,"$5,424.25",No,FALSE,54,2017-01-25,$100.45,2 Year,One Line,Fiber Optic,phone_and_internet
0314-TKOSI,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Electronic check,$99.85,"$2,331.30",Yes,TRUE,23,2019-08-26,$101.36,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0315-LVCRK,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$45.35,$89.50,Yes,TRUE,1,2021-06-25,$89.50,Month-to-Month,One Line,DSL,phone_and_internet
0318-QUUOB,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$48.55,$48.55,Yes,TRUE,1,2021-06-25,$48.55,Month-to-Month,One Line,DSL,phone_and_internet
0318-ZOPWS,Male,FALSE,0,No,Yes,2,2,TRUE,0,FALSE,FALSE,2,Mailed check,$26.40,$121.25,No,FALSE,4,2021-03-26,$30.31,2 Year,Two or More Lines,No Internet Service,phone_only
0319-QZTCO,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$100.20,"$6,851.65",Yes,TRUE,68,2015-11-26,$100.76,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0320-DWVTU,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$94.70,$740.30,Yes,TRUE,7,2020-12-25,$105.76,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0320-JDNQG,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,1,Electronic check,$97.65,"$6,982.50",No,FALSE,71,2015-08-27,$98.35,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
0322-CHQRU,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Electronic check,$100.00,"$3,835.55",No,FALSE,38,2018-05-27,$100.94,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
0322-YINQP,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$70.10,$70.10,Yes,TRUE,1,2021-06-25,$70.10,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0323-XWWTN,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$97.90,$315.30,Yes,TRUE,3,2021-04-25,$105.10,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0324-BRPCJ,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$102.50,"$6,157.60",No,FALSE,60,2016-07-27,$102.63,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
0325-XBFAC,Female,TRUE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$69.95,$330.15,Yes,TRUE,4,2021-03-26,$82.54,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0326-VDYXE,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$81.35,$233.70,Yes,TRUE,2,2021-05-26,$116.85,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0327-WFZSY,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,1,Credit card (automatic),$66.05,"$3,462.10",No,FALSE,52,2017-03-27,$66.58,1 Year,Two or More Lines,DSL,phone_and_internet
0328-GRPMV,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$61.20,"$4,390.25",No,FALSE,71,2015-08-27,$61.83,2 Year,No Phone Service,DSL,internet_only
0329-GTIAJ,Male,FALSE,1,Yes,No,1,1,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$74.40,"$5,360.75",No,FALSE,72,2015-07-28,$74.45,2 Year,One Line,DSL,phone_and_internet
0330-BGYZE,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$106.30,"$4,443.45",Yes,TRUE,41,2018-02-24,$108.38,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0330-IVZHA,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$39.60,"$2,424.50",No,FALSE,61,2016-06-26,$39.75,2 Year,No Phone Service,DSL,internet_only
0334-GDDSO,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$89.30,$577.60,Yes,TRUE,6,2021-01-24,$96.27,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0334-ZFJSR,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$108.90,"$4,854.30",No,FALSE,44,2017-11-25,$110.33,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
0336-KXKFK,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.90,$320.45,No,FALSE,16,2020-03-26,$20.03,Month-to-Month,One Line,No Internet Service,phone_only
0336-PIKEI,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$102.10,"$5,885.40",Yes,TRUE,57,2016-10-26,$103.25,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0337-CNPZE,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$19.60,$426.65,No,FALSE,21,2019-10-26,$20.32,2 Year,One Line,No Internet Service,phone_only
0343-QLUZP,Female,TRUE,1,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Electronic check,$98.90,"$2,911.30",Yes,TRUE,29,2019-02-24,$100.39,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0345-HKJVM,Male,FALSE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$45.90,$521.90,No,FALSE,11,2020-08-25,$47.45,Month-to-Month,One Line,DSL,phone_and_internet
0345-XMMUG,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$99.90,"$5,706.30",No,FALSE,57,2016-10-26,$100.11,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
0347-UBKUZ,Female,TRUE,0,No,Yes,2,1,TRUE,0,FALSE,FALSE,0,Credit card (automatic),$20.05,$471.70,No,FALSE,23,2019-08-26,$20.51,Month-to-Month,One Line,No Internet Service,phone_only
0348-SDKOL,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$64.35,"$4,539.60",No,FALSE,70,2015-09-26,$64.85,2 Year,No Phone Service,DSL,internet_only
0354-VXMJC,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$19.65,$830.25,No,FALSE,42,2018-01-25,$19.77,2 Year,One Line,No Internet Service,phone_only
0354-WYROK,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$84.90,"$3,067.20",Yes,TRUE,36,2018-07-27,$85.20,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0356-ERHVT,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$108.15,"$3,432.90",Yes,TRUE,31,2018-12-26,$110.74,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0356-OBMAC,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$86.85,"$6,263.80",No,FALSE,72,2015-07-28,$87.00,2 Year,Two or More Lines,DSL,phone_and_internet
0357-NVCRI,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$102.55,"$1,742.50",No,FALSE,16,2020-03-26,$108.91,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0361-HJRDX,Male,FALSE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$78.20,"$1,468.75",No,FALSE,18,2020-01-25,$81.60,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0362-RAOQO,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$91.20,"$3,382.30",No,FALSE,37,2018-06-26,$91.41,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0362-ZBZWJ,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.35,$46.35,No,FALSE,2,2021-05-26,$23.18,Month-to-Month,One Line,No Internet Service,phone_only
0363-QJVFX,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$70.40,"$1,992.20",No,FALSE,28,2019-03-27,$71.15,1 Year,One Line,Fiber Optic,phone_and_internet
0363-SVHYR,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,1,Mailed check,$39.55,$373.00,No,FALSE,9,2020-10-25,$41.44,1 Year,No Phone Service,DSL,internet_only
0365-BZUWY,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$50.15,$50.15,No,FALSE,1,2021-06-25,$50.15,Month-to-Month,One Line,DSL,phone_and_internet
0365-GXEZS,Male,FALSE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$20.40,"$1,414.45",No,FALSE,69,2015-10-27,$20.50,2 Year,One Line,No Internet Service,phone_only
0365-TRTPY,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$44.60,$122.70,No,FALSE,2,2021-05-26,$61.35,Month-to-Month,One Line,DSL,phone_and_internet
